equation,underlying,strike,expiry,entry_ist,exit_ist,lots,lot_size,notional_rupees,entry_ce,entry_pe,future,exit_ce,exit_pe,entry_gap_frac,gap_rupees,cs_spread_frac,statutory_cost_rupees,floor_cost_rupees,upper_cost_rupees,gross_rupees,net_floor_rupees,net_upper_rupees,result_R_floor,exit_reason,regime
parity,NIFTY,24700.0,2026-09-29,2026-08-26 14:06 IST,2026-08-26 14:06 IST,1,75,1832490.0,156.5,413.05,24433.2,156.5,413.05,0.00035,648.02,0.0023,638.89,650.14,4957.43,0.0,-650.14,-4957.43,-0.65,banked (gap < cost),sideways/calm
parity,NIFTY,25500.0,2026-09-29,2026-08-26 14:06 IST,2026-08-26 14:06 IST,1,75,1832490.0,18.45,1067.05,24433.2,18.45,1067.05,0.00048,882.07,0.00658,729.01,740.26,13315.87,0.0,-740.26,-13315.87,-0.74,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56000.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,2301.7,152.1,58190.0,2301.7,152.1,0.00047,407.7,0.00783,371.46,373.71,7493.77,0.0,-373.71,-7493.77,-0.374,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57000.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,1485.0,326.7,58190.0,1485.0,326.7,0.00042,367.75,0.00038,347.16,349.41,687.73,0.0,-349.41,-687.73,-0.349,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57500.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,1128.8,467.85,58190.0,1128.8,467.85,0.00043,373.27,0.0,338.6,340.85,338.6,0.0,-340.85,-338.6,-0.341,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57700.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,1004.0,539.0,58190.0,1004.0,539.0,0.00038,330.63,0.00174,336.6,338.85,1898.8,0.0,-338.85,-1898.8,-0.339,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57800.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,946.85,577.65,58190.0,946.85,577.65,0.00032,276.69,0.0,335.81,338.06,335.81,0.0,-338.06,-335.81,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57900.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,886.1,615.0,58190.0,886.1,615.0,0.00029,257.24,0.0,334.96,337.21,334.96,0.0,-337.21,-334.96,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58000.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,830.0,658.0,58190.0,830.0,658.0,0.00029,252.8,0.0,334.42,336.67,334.42,0.0,-336.67,-334.42,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58100.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,773.35,706.95,58190.0,773.35,706.95,0.0004,345.85,0.0,333.97,336.22,333.97,0.0,-336.22,-333.97,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58200.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,720.65,751.5,58190.0,720.65,751.5,0.00036,313.66,0.0,333.76,336.01,333.76,0.0,-336.01,-333.76,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58300.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,670.65,798.0,58190.0,670.65,798.0,0.00031,270.21,0.0,333.6,335.85,333.6,0.0,-335.85,-333.6,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58400.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,620.55,847.55,58190.0,620.55,847.55,0.00031,274.01,0.0,333.76,336.01,333.76,0.0,-336.01,-333.76,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58600.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,530.45,955.55,58190.0,530.45,955.55,0.0003,263.62,0.004,334.29,336.54,3919.7,0.0,-336.54,-3919.7,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58700.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,15,872850.0,490.3,1018.75,58190.0,490.3,1018.75,0.00037,322.93,0.00019,334.77,337.02,506.15,0.0,-337.02,-506.15,-0.337,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,75,1832325.0,417.35,180.35,24431.0,417.35,180.35,0.0003,554.58,0.00392,644.65,655.9,8010.16,0.0,-655.9,-8010.16,-0.656,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-26 14:07 IST,2026-08-26 14:07 IST,1,75,1832325.0,242.2,304.5,24431.0,242.2,304.5,0.00026,471.26,0.0021,634.43,645.68,4563.38,0.0,-645.68,-4563.38,-0.646,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57400.0,2026-09-29,2026-08-26 14:08 IST,2026-08-26 14:08 IST,1,15,872940.0,1203.6,432.05,58196.0,1203.6,432.05,0.00034,294.67,0.0,339.91,342.16,339.91,0.0,-342.16,-339.91,-0.342,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-26 14:08 IST,2026-08-26 14:08 IST,1,75,1832580.0,124.85,473.15,24434.4,124.85,473.15,0.00062,1131.95,0.00029,645.13,656.38,1190.84,0.0,-656.38,-1190.84,-0.656,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-26 14:08 IST,2026-08-26 14:08 IST,1,75,1832580.0,74.6,622.7,24434.4,74.6,622.7,0.00058,1056.4,0.00017,664.72,675.97,992.7,0.0,-675.97,-992.7,-0.676,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57300.0,2026-09-29,2026-08-26 14:09 IST,2026-08-26 14:09 IST,1,15,873300.0,1277.85,402.0,58220.0,1277.85,402.0,0.00066,578.95,0.00662,342.07,344.32,6291.67,0.0,-344.32,-6291.67,-0.344,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-26 14:09 IST,2026-08-26 14:09 IST,1,75,1832602.0,564.7,120.05,24434.7,564.7,120.05,0.00051,943.11,0.00546,661.23,672.48,10942.01,0.0,-672.48,-10942.01,-0.672,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-26 14:09 IST,2026-08-26 14:09 IST,1,75,1832602.0,422.2,175.95,24434.7,422.2,175.95,0.00053,972.57,0.00592,644.71,655.96,11753.53,0.0,-655.96,-11753.53,-0.656,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-26 14:09 IST,2026-08-26 14:09 IST,1,75,1832602.0,297.7,251.75,24434.7,297.7,251.75,0.00047,859.52,0.00361,635.41,646.66,7404.55,0.0,-646.66,-7404.55,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-26 14:09 IST,2026-08-26 14:09 IST,1,75,1832602.0,245.65,297.8,24434.7,245.65,297.8,0.00052,956.74,0.00753,634.21,645.46,14731.52,0.0,-645.46,-14731.52,-0.645,banked (gap < cost),sideways/calm
parity,NIFTY,25500.0,2026-09-29,2026-08-26 14:09 IST,2026-08-26 14:09 IST,1,75,1832602.0,18.5,1064.0,24434.7,18.5,1064.0,0.00055,1002.76,0.00796,728.79,740.04,15969.18,0.0,-740.04,-15969.18,-0.74,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57000.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,1491.15,324.0,58213.2,1491.15,324.0,0.00067,580.89,0.0,347.18,349.43,347.18,0.0,-349.43,-347.18,-0.349,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57400.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,1204.0,434.15,58213.2,1204.0,434.15,0.00066,576.61,0.0,340.21,342.46,340.21,0.0,-342.46,-340.21,-0.342,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57500.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,1140.0,464.25,58213.2,1140.0,464.25,0.00057,497.16,0.00011,338.89,341.14,437.57,0.0,-341.14,-437.57,-0.341,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57600.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,1071.9,499.0,58213.2,1071.9,499.0,0.00063,548.96,0.0,337.64,339.89,337.64,0.0,-339.89,-337.64,-0.34,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57700.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,1011.0,534.2,58213.2,1011.0,534.2,0.00057,499.52,0.00114,336.63,338.88,1361.75,0.0,-338.88,-1361.75,-0.339,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57800.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,956.7,573.65,58213.2,956.7,573.65,0.00048,414.82,0.0,335.82,338.07,335.82,0.0,-338.07,-335.82,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57900.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,894.5,613.25,58213.2,894.5,613.25,0.00052,450.88,0.00227,335.01,337.26,2365.25,0.0,-337.26,-2365.25,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58000.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,837.7,653.5,58213.2,837.7,653.5,0.00048,415.68,0.00049,334.3,336.55,775.42,0.0,-336.55,-775.42,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58200.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,728.6,746.75,58213.2,728.6,746.75,0.00054,469.04,0.00288,333.73,335.98,2911.04,0.0,-335.98,-2911.04,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58500.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,582.6,898.45,58213.2,582.6,898.45,0.00053,461.71,0.00241,334.08,336.33,2491.48,0.0,-336.33,-2491.48,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,59000.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,15,873198.0,382.0,1191.6,58213.2,382.0,1191.6,0.00047,413.23,0.0,337.68,339.93,337.68,0.0,-339.93,-337.68,-0.34,banked (gap < cost),sideways/calm
parity,NIFTY,24100.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,75,1833000.0,489.0,146.0,24440.0,489.0,146.0,0.00021,378.93,0.00745,651.78,663.03,14667.53,0.0,-663.03,-14667.53,-0.663,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,75,1833000.0,157.85,410.0,24440.0,157.85,410.0,0.00026,471.04,0.00055,639.04,650.29,1673.34,0.0,-650.29,-1673.34,-0.65,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,75,1833000.0,124.65,473.75,24440.0,124.65,473.75,0.00036,654.51,0.0016,644.52,655.77,3650.4,0.0,-655.77,-3650.4,-0.656,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-26 14:10 IST,2026-08-26 14:10 IST,1,75,1833000.0,74.25,620.05,24440.0,74.25,620.05,0.00044,811.47,0.0,663.44,674.69,663.44,0.0,-674.69,-663.44,-0.675,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58100.0,2026-09-29,2026-08-26 14:11 IST,2026-08-26 14:11 IST,1,15,873300.0,784.45,698.0,58220.0,784.45,698.0,0.00056,492.38,0.00391,334.05,336.3,3834.66,0.0,-336.3,-3834.66,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58300.0,2026-09-29,2026-08-26 14:11 IST,2026-08-26 14:11 IST,1,15,873300.0,678.15,789.7,58220.0,678.15,789.7,0.00055,480.49,0.00112,333.63,335.88,1337.55,0.0,-335.88,-1337.55,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58400.0,2026-09-29,2026-08-26 14:11 IST,2026-08-26 14:11 IST,1,15,873300.0,628.7,845.2,58220.0,628.7,845.2,0.00065,563.8,8e-05,333.77,336.02,403.98,0.0,-336.02,-403.98,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56600.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,15,873480.0,1835.0,230.9,58232.0,1835.0,230.9,0.00031,270.73,0.00186,355.52,357.77,2032.44,0.0,-357.77,-2032.44,-0.358,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57500.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,15,873480.0,1162.95,449.35,58232.0,1162.95,449.35,0.00024,209.72,0.00468,338.77,341.02,4535.32,0.0,-341.02,-4535.32,-0.341,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57600.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,15,873480.0,1100.4,482.3,58232.0,1100.4,482.3,0.00017,151.27,0.00413,337.78,340.03,4046.54,0.0,-340.03,-4046.54,-0.34,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57700.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,15,873480.0,1036.4,516.85,58232.0,1036.4,516.85,0.00016,138.58,0.00115,336.58,338.83,1369.64,0.0,-338.83,-1369.64,-0.339,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57800.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,15,873480.0,979.3,552.85,58232.0,979.3,552.85,5e-05,44.13,0.00357,335.94,338.19,3531.19,0.0,-338.19,-3531.19,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57900.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,15,873480.0,919.3,591.95,58232.0,919.3,591.95,5e-05,39.69,0.00451,335.2,337.45,4378.64,0.0,-337.45,-4378.64,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58000.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,15,873480.0,856.95,634.3,58232.0,856.95,634.3,0.00014,119.24,0.00374,334.39,336.64,3681.31,0.0,-336.64,-3681.31,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58200.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,15,873480.0,749.95,725.25,58232.0,749.95,725.25,0.00012,106.6,0.004,333.78,336.03,3918.9,0.0,-336.03,-3918.9,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58500.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,15,873480.0,600.0,866.35,58232.0,600.0,866.35,0.0,0.48,0.00699,333.98,336.23,6591.14,0.0,-336.23,-6591.14,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,59000.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,15,873480.0,396.25,1161.3,58232.0,396.25,1161.3,3e-05,25.29,0.00819,337.75,340.0,7683.36,0.0,-340.0,-7683.36,-0.34,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,75,1833743.0,428.6,170.9,24449.9,428.6,170.9,0.00038,698.11,0.00885,644.91,656.16,17256.38,0.0,-656.16,-17256.38,-0.656,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,75,1833743.0,304.05,244.65,24449.9,304.05,244.65,0.0004,735.06,0.00651,635.41,646.66,12832.9,0.0,-646.66,-12832.9,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,75,1833743.0,250.35,291.1,24449.9,250.35,291.1,0.00037,678.54,0.00503,634.34,645.59,10062.19,0.0,-645.59,-10062.19,-0.646,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,75,1833743.0,127.35,464.3,24449.9,127.35,464.3,0.00045,827.72,0.00451,644.81,656.06,9120.72,0.0,-656.06,-9120.72,-0.656,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,75,1833743.0,76.2,612.0,24449.9,76.2,612.0,0.00045,823.42,0.00553,663.38,674.63,11094.67,0.0,-674.63,-11094.67,-0.675,banked (gap < cost),sideways/calm
parity,NIFTY,25200.0,2026-09-29,2026-08-26 14:12 IST,2026-08-26 14:12 IST,1,75,1833743.0,42.55,773.55,24449.9,42.55,773.55,0.0006,1092.87,0.00278,690.09,701.34,5950.42,0.0,-701.34,-5950.42,-0.701,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57200.0,2026-09-29,2026-08-26 14:13 IST,2026-08-26 14:13 IST,1,15,873525.0,1368.05,364.95,58235.0,1368.05,364.95,0.00044,384.78,0.00285,343.5,345.75,2904.65,0.0,-345.75,-2904.65,-0.346,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57400.0,2026-09-29,2026-08-26 14:13 IST,2026-08-26 14:13 IST,1,15,873525.0,1221.15,425.0,58235.0,1221.15,425.0,0.00058,507.14,0.00266,340.09,342.34,2730.34,0.0,-342.34,-2730.34,-0.342,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-26 14:13 IST,2026-08-26 14:13 IST,1,75,1834515.0,571.1,116.25,24460.2,571.1,116.25,0.00011,192.84,7e-05,662.82,674.07,786.47,0.0,-674.07,-786.47,-0.674,banked (gap < cost),sideways/calm
parity,NIFTY,24600.0,2026-09-29,2026-08-26 14:13 IST,2026-08-26 14:13 IST,1,75,1834515.0,203.0,343.65,24460.2,203.0,343.65,7e-05,126.98,0.0,635.0,646.25,635.0,0.0,-646.25,-635.0,-0.646,banked (gap < cost),sideways/calm
parity,NIFTY,25300.0,2026-09-29,2026-08-26 14:13 IST,2026-08-26 14:13 IST,1,75,1834515.0,32.2,861.45,24460.2,32.2,861.45,0.00022,411.1,0.00043,705.04,716.29,1521.08,0.0,-716.29,-1521.08,-0.716,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57000.0,2026-09-29,2026-08-26 14:14 IST,2026-08-26 14:14 IST,1,15,873375.0,1507.0,317.0,58225.0,1507.0,317.0,0.00047,414.08,0.00336,347.69,349.94,3376.81,0.0,-349.94,-3376.81,-0.35,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57500.0,2026-09-29,2026-08-26 14:14 IST,2026-08-26 14:14 IST,1,15,873375.0,1149.75,454.55,58225.0,1149.75,454.55,0.00044,381.35,0.00366,338.99,341.24,3628.19,0.0,-341.24,-3628.19,-0.341,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57800.0,2026-09-29,2026-08-26 14:14 IST,2026-08-26 14:14 IST,1,15,873375.0,966.8,562.0,58225.0,966.8,562.0,0.0003,264.52,0.00868,335.85,338.1,8119.01,0.0,-338.1,-8119.01,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57900.0,2026-09-29,2026-08-26 14:14 IST,2026-08-26 14:14 IST,1,15,873375.0,907.8,601.0,58225.0,907.8,601.0,0.00028,243.57,0.00748,335.13,337.38,7035.45,0.0,-337.38,-7035.45,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58000.0,2026-09-29,2026-08-26 14:14 IST,2026-08-26 14:14 IST,1,15,873375.0,846.75,642.5,58225.0,846.75,642.5,0.00033,290.88,0.0095,334.49,336.74,8848.48,0.0,-336.74,-8848.48,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58100.0,2026-09-29,2026-08-26 14:14 IST,2026-08-26 14:14 IST,1,15,873375.0,789.0,689.7,58225.0,789.0,689.7,0.00043,374.18,0.00973,334.0,336.25,9044.72,0.0,-336.25,-9044.72,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58300.0,2026-09-29,2026-08-26 14:14 IST,2026-08-26 14:14 IST,1,15,873375.0,686.75,781.35,58225.0,686.75,781.35,0.00034,300.79,0.00494,333.51,335.76,4757.2,0.0,-335.76,-4757.2,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58400.0,2026-09-29,2026-08-26 14:14 IST,2026-08-26 14:14 IST,1,15,873375.0,633.25,831.35,58225.0,633.25,831.35,0.00041,362.35,0.00717,333.58,335.83,6757.52,0.0,-335.83,-6757.52,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57400.0,2026-09-29,2026-08-26 14:15 IST,2026-08-26 14:15 IST,1,15,873375.0,1226.05,422.15,58225.0,1226.05,422.15,0.00028,241.8,0.00259,340.35,342.6,2668.99,0.0,-342.6,-2668.99,-0.343,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57600.0,2026-09-29,2026-08-26 14:15 IST,2026-08-26 14:15 IST,1,15,873375.0,1094.45,486.0,58225.0,1094.45,486.0,0.00022,191.66,4e-05,337.69,339.94,377.59,0.0,-339.94,-377.59,-0.34,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-26 14:15 IST,2026-08-26 14:15 IST,1,75,1834125.0,573.0,115.75,24455.0,573.0,115.75,0.0002,374.75,0.00579,662.57,673.82,11571.11,0.0,-673.82,-11571.11,-0.674,banked (gap < cost),sideways/calm
parity,NIFTY,24100.0,2026-09-29,2026-08-26 14:15 IST,2026-08-26 14:15 IST,1,75,1834125.0,499.35,140.4,24455.0,499.35,140.4,0.00025,456.97,0.00448,652.51,663.76,9088.43,0.0,-663.76,-9088.43,-0.664,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-26 14:15 IST,2026-08-26 14:15 IST,1,75,1834125.0,429.85,169.5,24455.0,429.85,169.5,0.00028,516.7,0.00527,645.44,656.69,10540.11,0.0,-656.69,-10540.11,-0.657,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-26 14:15 IST,2026-08-26 14:15 IST,1,75,1834125.0,304.3,244.1,24455.0,304.3,244.1,0.00023,414.9,0.00472,635.58,646.83,9487.79,0.0,-646.83,-9487.79,-0.647,banked (gap < cost),sideways/calm
